Label	timestamp	ball_x	ball_y	confidence	ball_vx	ball_vy	f1_x	f1_y	f1_vx	f1_vy	f2_x	f2_y	f2_vx	f2_vy	f3_x	f3_y	f3_vx	f3_vy	f4_x	f4_y	f4_vx	f4_vy	f5_x	f5_y	f5_vx	f5_vy	f6_x	f6_y	f6_vx	f6_vy	e1_x	e1_y	e1_vx	e1_vy	e2_x	e2_y	e2_vx	e2_vy	e3_x	e3_y	e3_vx	e3_vy	e4_x	e4_y	e4_vx	e4_vy	e5_x	e5_y	e5_vx	e5_vy	e6_x	e6_y	e6_vx	e6_vy
Vision	0.012797023	-1.62764	2.40034	0.993968	X	X
Vision	0.028939898	-1.61881	2.39344	0.991586	X	X
Vision	0.045508729	-1.62162	2.39548	0.996805	X	X
Vision	0.061848603	-1.62228	2.39903	0.997553	X	X
Vision	0.110417012	-1.61724	2.39813	0.995012	X	X
Vision	0.142945494	-1.61682	2.40014	0.991586	X	X
Vision	0.159068952	-1.6159	2.39815	0.988813	X	X
Vision	0.191729569	-1.62365	2.39704	0.997553	X	X
Vision	0.207990387	-1.63312	2.39058	0.987282	X	X
Vision	0.224077168	-1.61743	2.39946	0.991586	X	X
Vision	0.256577806	-1.61595	2.38926	0.987282	X	X
Vision	0.289074039	-1.61607	2.39815	0.993968	X	X
Vision	0.305350723	-1.62243	2.39856	0.996805	X	X
Vision	0.321841038	-1.62767	2.39329	0.991586	X	X
Vision	0.354174263	-1.62703	2.39922	0.992826	X	X
Vision	0.370396073	-1.61923	2.3988	0.990248	X	X
Vision	0.386796377	-1.61918	2.40022	0.990248	X	X
Vision	0.403105964	-1.61808	2.39528	0.990248	X	X
Vision	0.419678179	-1.62295	2.39237	0.995012	X	X
Vision	0.435585033	-1.63177	2.3993	0.990248	X	X
Vision	0.468026072	-1.61709	2.39933	0.993968	X	X
Vision	0.500349535	-1.61636	2.39036	0.990248	X	X
Vision	0.516766574	-1.61638	2.39548	0.991586	X	X
Vision	0.532803978	-1.61674	2.39814	0.995012	X	X
Vision	0.549056591	-1.63067	2.39436	0.990248	X	X
Vision	0.572338390	-1.61815	2.39748	0.992826	X	X
Vision	0.598060624	-1.6279	2.39687	0.995958	X	X
Vision	0.695402450	-1.61843	2.40264	0.988813	X	X
Vision	0.711805288	-1.61636	2.39036	0.990248	X	X
Vision	0.744430828	-1.61861	2.39944	0.991586	X	X
Vision	0.760668587	-1.62683	2.3926	0.993968	X	X
Vision	0.777013381	-1.61742	2.39246	0.995012	X	X
Vision	0.792884359	-1.63099	2.40056	0.991586	X	X
Vision	0.809137706	-1.62185	2.39854	0.997553	X	X
Vision	0.825309448	-1.62651	2.39797	0.992826	X	X
Vision	0.874160089	-1.62516	2.39658	0.998202	X	X
Vision	0.890390650	-1.62604	2.40004	0.996805	X	X
Vision	0.923103599	-1.61693	2.39917	0.996805	X	X
Vision	0.939435204	-1.61985	2.40035	0.988813	X	X
Vision	0.955551090	-1.63017	2.39306	0.987282	X	X
Vision	0.988089574	-1.63094	2.39611	0.993968	X	X
Vision	1.085512943	-1.61878	2.39315	0.990248	X	X
Vision	1.118278452	-1.62999	2.39872	0.987282	X	X
Vision	1.150400557	-1.62183	2.40107	0.988813	X	X
Vision	1.166686555	-1.61636	2.39036	0.990248	X	X
Vision	1.183180930	-1.61609	2.39211	0.988813	X	X
Vision	1.215557210	-1.62339	2.39944	0.998202	X	X
Vision	1.231941639	-1.6319	2.39505	0.990248	X	X
Vision	1.248073879	-1.62292	2.39403	0.991586	X	X
Vision	1.280775898	-1.62344	2.39545	0.996805	X	X
Vision	1.296734228	-1.61778	2.39454	0.993968	X	X
Vision	1.329263563	-1.63015	2.39084	0.990248	X	X
Vision	1.345360016	-1.61579	2.4013	0.992826	X	X
Vision	1.361786723	-1.62458	2.39681	0.993968	X	X
Vision	1.394490646	-1.62764	2.40034	0.993968	X	X
Vision	1.410546398	-1.62182	2.39953	0.997553	X	X
Vision	1.426896513	-1.62987	2.40094	0.988813	X	X
Vision	1.475481614	-1.63099	2.38981	0.987282	X	X
Vision	1.491749824	-1.62826	2.39543	0.992826	X	X
Vision	1.508108642	-1.61623	2.40015	0.991586	X	X
Vision	1.524283164	-1.61732	2.39867	0.995958	X	X
Vision	1.556918527	-1.62983	2.39992	0.991586	X	X
Vision	1.580659407	-1.62265	2.39089	0.993968	X	X
Tick	1.600156204	0	0	X	0	0	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.621935941	-1.62983	2.39992	0.991586	X	X
Tick	1.633761220	-1.62983	2.39992	X	-0.000129	0.000189	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.654566200	-1.61776	2.39755	0.995012	X	X
Tick	1.666885083	-1.61326	2.39667	X	0.736962	-0.144277	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	1.700276358	-1.60095	2.39426	X	0.736714	-0.144228	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.703371369	-1.61666	2.39635	0.993968	X	X
Tick	1.733565829	-1.61354	2.39527	X	0.147566	-0.063445	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	1.766845352	-1.61108	2.39421	X	0.147517	-0.063424	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	1.800176781	-1.60862	2.39316	X	0.147467	-0.063402	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.800670449	-1.6169	2.39318	0.990248	X	X
Vision	1.817009355	-1.62358	2.39721	0.987282	X	X
Tick	1.833623622	-1.6172	2.39215	X	-0.020624	-0.062581	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.849254161	-1.63258	2.40014	0.988813	X	X
Vision	1.865630260	-1.61778	2.39183	0.992826	X	X
Tick	1.866895865	-1.63654	2.4017	X	-0.553281	0.234281	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.882077234	-1.61864	2.39877	0.991586	X	X
Vision	1.898341859	-1.63168	2.39722	0.991586	X	X
Tick	1.900228255	-1.63247	2.3976	X	-0.081811	-0.049404	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.914612382	-1.61609	2.39211	0.988813	X	X
Tick	1.933528777	-1.63383	2.39678	X	-0.081783	-0.049387	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.947158248	-1.6225	2.40106	0.988813	X	X
Vision	1.963091229	-1.63244	2.39787	0.990248	X	X
Tick	1.966894134	-1.61986	2.40191	X	0.332063	0.111377	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.979262256	-1.63039	2.39672	0.993968	X	X
Vision	1.995484645	-1.63058	2.3972	0.990248	X	X
Tick	2.000226801	-1.63021	2.39729	X	-0.208976	-0.10935	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.012077446	-1.61682	2.40014	0.991586	X	X
Vision	2.028440935	-1.61507	2.39412	0.987282	X	X
Tick	2.033533394	-1.6337	2.39547	X	-0.208905	-0.109313	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.044138153	-1.62894	2.39061	0.991586	X	X
Tick	2.066887202	-1.62931	2.3879	X	-0.00441	-0.25854	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.076977010	-1.62172	2.39947	0.990248	X	X
Vision	2.093313927	-1.61602	2.39918	0.996805	X	X
Tick	2.100272120	-1.62938	2.38358	X	-0.004409	-0.258453	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.109248691	-1.63173	2.38899	0.987282	X	X
Vision	2.125604802	-1.61478	2.39138	0.988813	X	X
Tick	2.133575418	-1.63256	2.38802	X	-0.071547	-0.06913	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.158022661	-1.61656	2.39933	0.993968	X	X
Tick	2.166872484	-1.63375	2.38686	X	-0.071523	-0.069107	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.174264666	-1.6302	2.39225	0.987282	X	X
Vision	2.190699400	-1.62111	2.3924	0.992826	X	X
Tick	2.200234470	-1.62977	2.39335	X	0.038725	0.093776	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.206706736	-1.61699	2.39876	0.992826	X	X
Vision	2.222944206	-1.62371	2.39506	0.997553	X	X
Tick	2.233549017	-1.62279	2.39564	X	0.234564	0.11639	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.239393933	-1.61674	2.39814	0.990248	X	X
Vision	2.255839679	-1.61686	2.38908	0.988813	X	X
Tick	2.266881196	-1.61338	2.39979	X	0.37985	0.174676	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.300160529	-1.60706	2.4027	X	0.379722	0.174617	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.304478092	-1.6235	2.39613	0.998202	X	X
Vision	2.320926743	-1.62986	2.39792	0.992826	X	X
