Label	timestamp	ball_x	ball_y	confidence	ball_vx	ball_vy	f1_x	f1_y	f1_vx	f1_vy	f2_x	f2_y	f2_vx	f2_vy	f3_x	f3_y	f3_vx	f3_vy	f4_x	f4_y	f4_vx	f4_vy	f5_x	f5_y	f5_vx	f5_vy	f6_x	f6_y	f6_vx	f6_vy	e1_x	e1_y	e1_vx	e1_vy	e2_x	e2_y	e2_vx	e2_vy	e3_x	e3_y	e3_vx	e3_vy	e4_x	e4_y	e4_vx	e4_vy	e5_x	e5_y	e5_vx	e5_vy	e6_x	e6_y	e6_vx	e6_vy
Vision	0.002107900	2.21901	1.73122	0.99995	X	X
Vision	0.004646381	-3.32204	2.51524	0.996805	X	X
Vision	0.018502367	2.22041	1.72883	0.9998	X	X
Vision	0.021113867	-3.32204	2.51524	0.996805	X	X
Vision	0.034629397	3.14802	0.446622	1	X	X
Vision	0.037159175	-3.31764	2.52267	0.987282	X	X
Vision	0.050963570	2.22277	1.72835	1	X	X
Vision	0.053515954	-3.32203	2.51162	0.993968	X	X
Vision	0.067281112	2.22254	1.72734	1	X	X
Vision	0.069628680	-3.32147	2.5154	0.995012	X	X
Vision	0.083722033	2.22269	1.72808	0.99995	X	X
Vision	0.085862960	-3.31855	2.51797	0.992826	X	X
Vision	0.099745572	2.88676	-0.435589	1	X	X
Vision	0.102144314	-3.32161	2.51402	0.993968	X	X
Vision	0.115976942	2.22402	1.72685	0.99955	X	X
Vision	0.118512968	-3.32204	2.51524	0.996805	X	X
Vision	0.132337270	2.88073	-0.429365	0.99995	X	X
Vision	0.134627802	-3.32217	2.51407	0.993968	X	X
Vision	0.148504421	2.2215	1.72843	0.99995	X	X
Vision	0.151367259	-3.32147	2.5154	0.995012	X	X
Vision	0.164852931	2.22288	1.72716	0.998751	X	X
Vision	0.167651064	-3.32147	2.5154	0.995012	X	X
Vision	0.183858538	-3.32204	2.51524	0.996805	X	X
Vision	0.187122689	2.2215	1.72843	0.99995	X	X
Vision	0.197188810	2.8718	-0.416446	0.99955	X	X
Vision	0.200112110	-3.32032	2.51657	0.995958	X	X
Vision	0.213556471	2.22184	1.72934	0.99955	X	X
Vision	0.216009174	-3.32147	2.5154	0.995012	X	X
Vision	0.229764344	2.87688	-0.421959	1	X	X
Vision	0.232297467	-3.32147	2.5154	0.995012	X	X
Vision	0.246290725	2.22089	1.73004	1	X	X
Vision	0.248616498	-3.32161	2.51402	0.993968	X	X
Vision	0.262487201	2.22318	1.7274	1	X	X
Vision	0.264790902	-3.32147	2.5154	0.995012	X	X
Vision	0.278855890	2.88695	-0.428941	0.99955	X	X
Vision	0.280885081	-3.32168	2.51394	0.995958	X	X
Vision	0.294928158	2.2229	1.72864	0.9998	X	X
Vision	0.297118896	-3.32204	2.51524	0.996805	X	X
Vision	0.311177160	2.22324	1.72674	0.99955	X	X
Vision	0.313401215	-3.32211	2.51829	0.992826	X	X
Vision	0.327365075	2.22112	1.72812	1	X	X
Vision	0.343782149	2.22213	1.7271	0.9992	X	X
Vision	0.346132689	-3.32204	2.51524	0.996805	X	X
Vision	0.359974404	2.87344	-0.417825	1	X	X
Vision	0.362192123	-3.32054	2.51763	0.995012	X	X
Vision	0.376467889	2.2215	1.72843	0.99995	X	X
Vision	0.378403847	-3.32204	2.51524	0.996805	X	X
Vision	0.392367523	2.2222	1.72801	0.99995	X	X
Vision	0.394621858	-3.32105	2.51397	0.993968	X	X
Vision	0.408703383	2.2222	1.72801	0.99995	X	X
Vision	0.410879965	-3.32204	2.51524	0.996805	X	X
Vision	0.425078480	2.88098	-0.429868	0.99995	X	X
Vision	0.427248666	-3.32147	2.5154	0.995012	X	X
Vision	0.441581323	2.22041	1.72883	0.9998	X	X
Vision	0.443505841	-3.32178	2.5156	0.995958	X	X
Vision	0.457538388	2.22489	1.72837	0.99955	X	X
Vision	0.459610492	-3.30636	2.51177	0.987282	X	X
Vision	0.474149867	2.87713	-0.428262	0.99995	X	X
Vision	0.482540533	-3.32147	2.5154	0.995012	X	X
Vision	0.489971492	2.22147	1.7303	1	X	X
Vision	0.492072022	-3.32191	2.51313	0.996805	X	X
Vision	0.506642470	2.22337	1.72817	0.9998	X	X
Vision	0.508421492	-3.31974	2.51808	0.992826	X	X
Vision	0.522975093	2.2225	1.72781	1	X	X
Vision	0.524640920	-3.32147	2.5154	0.995012	X	X
Vision	0.539222099	2.87065	-0.423526	0.99995	X	X
Vision	0.540843982	-3.32147	2.5154	0.995012	X	X
Vision	0.555144466	2.87114	-0.421457	1	X	X
Vision	0.557151089	-3.32054	2.51763	0.995012	X	X
Vision	0.571518736	2.87911	-0.429135	1	X	X
Vision	0.573379967	-3.32147	2.5154	0.995012	X	X
Vision	0.587875392	2.22147	1.73019	1	X	X
Vision	0.589973893	-3.32268	2.51782	0.995012	X	X
Vision	0.604015414	3.16794	0.434297	1	X	X
Vision	0.606519812	-3.32178	2.5156	0.995958	X	X
Vision	0.620233202	2.22098	1.72843	0.997553	X	X
Vision	0.622670765	-3.32178	2.5156	0.995958	X	X
Vision	0.636508589	2.22539	1.7269	0.998751	X	X
Vision	0.638521535	-3.32204	2.51524	0.996805	X	X
Vision	0.652620861	2.87614	-0.423161	1	X	X
Vision	0.654841047	-3.32204	2.51524	0.996805	X	X
Vision	0.668802403	2.87652	-0.41974	0.99995	X	X
Vision	0.671033915	-3.31925	2.5171	0.996805	X	X
Vision	0.685111848	2.22014	1.72973	0.9992	X	X
Vision	0.687391586	-3.32054	2.51763	0.995012	X	X
Vision	0.701462650	2.22269	1.72808	0.99995	X	X
Vision	0.703596662	-3.31733	2.51735	0.995012	X	X
Vision	0.718298814	2.2215	1.72843	0.99995	X	X
Vision	0.719743999	-3.32175	2.51504	0.995958	X	X
Vision	0.734444470	2.87127	-0.416734	0.9998	X	X
Vision	0.735962963	-3.32168	2.51685	0.991586	X	X
Vision	0.750427873	3.12832	0.448133	1	X	X
Vision	0.752340562	-3.32204	2.51524	0.996805	X	X
Vision	0.766676198	2.87761	-0.427049	1	X	X
Vision	0.768700370	-3.32204	2.51524	0.996805	X	X
Vision	0.782982365	2.8767	-0.427301	1	X	X
Vision	0.784763802	-3.32147	2.5154	0.995012	X	X
Vision	0.799132421	2.22219	1.72659	0.99955	X	X
Vision	0.801389870	-3.32211	2.51829	0.992826	X	X
Vision	0.815304625	2.87447	-0.41918	1	X	X
Vision	0.817797214	-3.32147	2.5154	0.995012	X	X
Vision	0.831713323	2.22348	1.727	0.9992	X	X
Vision	0.834079912	-3.32147	2.5154	0.995012	X	X
Vision	0.847835854	2.88158	-0.431419	1	X	X
Vision	0.849848597	-3.32147	2.5154	0.995012	X	X
Vision	0.864171961	2.224	1.72678	0.9992	X	X
Vision	0.880380896	2.22262	1.72984	1	X	X
Vision	0.882412387	-3.32147	2.5154	0.995012	X	X
Vision	0.896714115	2.2225	1.72781	1	X	X
Vision	0.913103320	2.88259	-0.436453	1	X	X
Vision	0.914902441	-3.31974	2.51808	0.992826	X	X
Vision	0.929110898	2.88404	-0.433275	1	X	X
Vision	0.931065639	-3.3224	2.51317	0.998202	X	X
Vision	0.945606320	2.88307	-0.435829	1	X	X
Vision	0.947280671	-3.32204	2.51524	0.996805	X	X
Vision	0.961734252	2.2228	1.72601	0.99995	X	X
Vision	0.963512510	-3.32204	2.51524	0.996805	X	X
Vision	0.978322209	2.21968	1.73145	1	X	X
Vision	0.979861305	-3.32347	2.51327	0.995012	X	X
Vision	0.994431873	2.2215	1.72843	0.99995	X	X
Vision	0.996319530	-3.31974	2.51808	0.992826	X	X
Vision	1.010545914	2.22176	1.72873	0.99995	X	X
Vision	1.012446449	-3.32147	2.5154	0.995012	X	X
Vision	1.026984986	2.22316	1.73012	1	X	X
Vision	1.028740749	-3.32147	2.5154	0.995012	X	X
Vision	1.043169732	2.87661	-0.43713	1	X	X
Vision	1.044792946	-3.32168	2.51394	0.995958	X	X
Vision	1.059365728	2.22425	1.72613	0.9998	X	X
Vision	1.061115231	-3.32178	2.5156	0.995958	X	X
Vision	1.075576575	2.22344	1.72794	1	X	X
Vision	1.077366161	-3.32204	2.51524	0.996805	X	X
Vision	1.091769240	2.2225	1.72781	1	X	X
Vision	1.093529511	-3.32168	2.51394	0.995958	X	X
Vision	1.108053728	2.2215	1.72843	0.99995	X	X
Vision	1.109847278	-3.32046	2.51742	0.991586	X	X
Vision	1.124384129	2.2225	1.72781	1	X	X
Vision	1.140664949	2.22147	1.73019	1	X	X
Vision	1.142319118	-3.32204	2.51524	0.996805	X	X
Vision	1.156977698	2.88207	-0.431652	1	X	X
Vision	1.158524519	-3.32204	2.51524	0.996805	X	X
Vision	1.173175949	2.22119	1.72929	0.9992	X	X
Vision	1.174727197	-3.32147	2.5154	0.995012	X	X
Vision	1.191127148	-3.31974	2.51808	0.992826	X	X
Vision	1.197319846	2.87588	-0.427397	0.99995	X	X
Vision	1.206023892	2.8718	-0.416446	0.99955	X	X
Vision	1.207640695	-3.31974	2.51808	0.992826	X	X
Vision	1.222165376	2.87093	-0.432099	1	X	X
Vision	1.223509902	-3.32191	2.51313	0.996805	X	X
Vision	1.238331267	2.21952	1.72958	0.99955	X	X
Vision	1.239855640	-3.32204	2.51524	0.996805	X	X
Vision	1.254447138	2.22014	1.72973	0.9992	X	X
Vision	1.256520896	-3.32147	2.5154	0.995012	X	X
Vision	1.270747967	2.87612	-0.424098	1	X	X
Vision	1.272605118	-3.32147	2.5154	0.995012	X	X
Vision	1.287341196	2.8725	-0.417468	0.99955	X	X
Vision	1.288804118	-3.32161	2.51402	0.993968	X	X
Vision	1.303360801	2.22318	1.7275	0.998751	X	X
Vision	1.304914793	-3.32147	2.5154	0.995012	X	X
Vision	1.319504982	2.22089	1.73004	1	X	X
Vision	1.321136327	-3.32147	2.5154	0.995012	X	X
Vision	1.335707936	2.22161	1.7294	0.998751	X	X
Vision	1.337497569	-3.32147	2.5154	0.995012	X	X
Vision	1.351977135	2.87591	-0.421704	1	X	X
Vision	1.353795826	-3.32268	2.51782	0.995012	X	X
Vision	1.368292351	2.87062	-0.422089	1	X	X
Vision	1.384446387	2.22102	1.73038	1	X	X
Vision	1.386227075	-3.32054	2.51763	0.995012	X	X
Vision	1.401004900	2.22058	1.73082	1	X	X
Vision	1.402451884	-3.32204	2.51524	0.996805	X	X
Vision	1.417507962	2.22124	1.72783	0.998751	X	X
Vision	1.418527207	-3.32178	2.5156	0.995958	X	X
Vision	1.433860864	2.22428	1.72705	0.998751	X	X
Vision	1.434797882	-3.32204	2.51524	0.996805	X	X
Vision	1.449735966	2.22453	1.72656	0.9992	X	X
Vision	1.451540416	-3.32204	2.51524	0.996805	X	X
Vision	1.466024851	2.8754	-0.430973	1	X	X
Vision	1.467971317	-3.31974	2.51808	0.992826	X	X
Vision	1.482269049	2.22022	1.72989	0.9998	X	X
Vision	1.499079524	2.88496	-0.432541	1	X	X
Vision	1.502852640	-3.32105	2.51397	0.993968	X	X
Vision	1.514957368	2.22337	1.72817	0.9998	X	X
Vision	1.516452467	-3.32204	2.51524	0.996805	X	X
Vision	1.530982244	2.87694	-0.424093	1	X	X
Vision	1.532655836	-3.31979	2.51668	0.991586	X	X
Vision	1.547134610	2.87876	-0.4259	0.9998	X	X
Vision	1.548932486	-3.32204	2.51524	0.996805	X	X
Vision	1.563495345	2.8757	-0.422754	1	X	X
Vision	1.565254656	-3.32097	2.51631	0.997553	X	X
Vision	1.579881528	2.88515	-0.43288	1	X	X
Vision	1.581269077	-3.32147	2.5154	0.995012	X	X
Vision	1.596123788	2.87654	-0.426495	1	X	X
Vision	1.597467669	-3.31974	2.51808	0.992826	X	X
Vision	1.612459945	2.22315	1.72868	0.9998	X	X
Vision	1.613720255	-3.32204	2.51524	0.996805	X	X
Vision	1.628733901	2.22185	1.7294	1	X	X
Vision	1.630023654	-3.32147	2.5154	0.995012	X	X
Vision	1.645011813	2.21986	1.73047	1	X	X
Vision	1.646327633	-3.32147	2.5154	0.995012	X	X
Vision	1.661212425	2.87282	-0.417988	0.9998	X	X
Vision	1.662486163	-3.32204	2.51524	0.996805	X	X
Tick	1.667003494	-1.66102	1.25762	X	-1.9e-05	1.4e-05	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.677479675	2.87761	-0.431741	1	X	X
Vision	1.678843256	-3.32147	2.5154	0.995012	X	X
Vision	1.693636700	2.88819	-0.44994	0.9998	X	X
Vision	1.695134114	-3.32204	2.51524	0.996805	X	X
Tick	1.700303540	-3.30876	2.50528	X	-103.3	78.2116	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.710080592	2.22361	1.72793	0.9998	X	X
Vision	1.711184753	-3.32105	2.51397	0.993968	X	X
Vision	1.726344526	2.22162	1.73054	0.99995	X	X
Tick	1.733589390	-4.37797	3.31408	X	-80.3265	60.7917	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.742630490	2.22288	1.72837	0.998202	X	X
Vision	1.758765832	2.8725	-0.417468	0.99955	X	X
Vision	1.759979402	-3.32204	2.51524	0.996805	X	X
Tick	1.766920281	-3.4484	2.6109	X	-5.56806	4.22448	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.774998459	2.22502	1.72615	0.99955	X	X
Vision	1.776240513	-3.32063	2.51636	0.993968	X	X
Vision	1.791114702	2.22104	1.72895	0.99955	X	X
Vision	1.792455629	-3.32204	2.51524	0.996805	X	X
Tick	1.800301374	-3.34788	2.53565	X	0.306864	-0.222963	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.807329875	2.22547	1.72612	0.99995	X	X
Vision	1.808559555	-3.32147	2.5154	0.995012	X	X
Vision	1.823640892	2.87613	-0.431534	0.99995	X	X
Vision	1.824928151	-3.32147	2.5154	0.995012	X	X
Tick	1.833586916	-3.31715	2.51217	X	1.13469	-0.86268	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.839769416	2.87827	-0.428714	1	X	X
Vision	1.841116697	-3.32147	2.5154	0.995012	X	X
Vision	1.856527194	2.88436	-0.437437	1	X	X
Tick	1.866921633	-3.30693	2.50435	X	0.860523	-0.655746	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	1.872820575	2.22454	1.72678	0.998751	X	X
Vision	1.873761450	-3.32147	2.5154	0.995012	X	X
