Label	timestamp	ball_x	ball_y	confidence	ball_vx	ball_vy	f1_x	f1_y	f1_vx	f1_vy	f2_x	f2_y	f2_vx	f2_vy	f3_x	f3_y	f3_vx	f3_vy	f4_x	f4_y	f4_vx	f4_vy	f5_x	f5_y	f5_vx	f5_vy	f6_x	f6_y	f6_vx	f6_vy	e1_x	e1_y	e1_vx	e1_vy	e2_x	e2_y	e2_vx	e2_vy	e3_x	e3_y	e3_vx	e3_vy	e4_x	e4_y	e4_vx	e4_vy	e5_x	e5_y	e5_vx	e5_vy	e6_x	e6_y	e6_vx	e6_vy
Tick	2.233530729	0	0	X	0	0	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.234904867	-1.23607	1.59881	0.988813	X	X
Tick	2.266930475	-1.23607	1.59881	X	-9.5e-05	0.000124	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.300192960	-1.23607	1.59882	X	-9.5e-05	0.000124	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.333505126	-1.23608	1.59882	X	-9.5e-05	0.000124	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.366892913	-1.23608	1.59882	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.400275701	-1.23608	1.59882	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.433531140	-1.23608	1.59882	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.466833588	-1.23608	1.59883	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.500218640	-1.23608	1.59883	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.533504009	-1.23609	1.59883	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.566832204	-1.23609	1.59883	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.600196301	-1.23609	1.59883	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.633530008	-1.23609	1.59884	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.666832057	-1.23609	1.59884	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.700196837	-1.23609	1.59884	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.733531361	-1.23609	1.59884	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.766830962	-1.2361	1.59884	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.800194787	-1.2361	1.59885	X	-9.5e-05	0.000123	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.819922964	-1.24352	1.60618	0.991586	X	X
Tick	2.833583718	-1.24369	1.60635	X	-0.025427	0.025146	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.836428475	-1.23864	1.60489	0.995958	X	X
Tick	2.866886832	-1.24411	1.60676	X	-0.025419	0.025137	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Tick	2.900195502	-1.24454	1.60718	X	-0.02541	0.025129	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.901366065	-1.24012	1.60876	0.987282	X	X
Tick	2.933581217	-1.23886	1.60975	X	0.081182	0.06255	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.950140554	-1.23967	1.60657	0.9992	X	X
Vision	2.966201419	-1.24167	1.61164	0.996805	X	X
Tick	2.966930376	-1.24086	1.60977	X	-0.033077	0.078572	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	2.998973869	-1.24775	1.61021	0.990248	X	X
Tick	3.000243604	-1.24689	1.61038	X	-0.287807	0.045836	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.014882152	-1.24529	1.61048	0.993968	X	X
Vision	3.031287005	-1.239	1.61235	0.990248	X	X
Tick	3.033557195	-1.24823	1.61092	X	-0.17498	0.038615	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.047411793	-1.24326	1.60945	0.993968	X	X
Vision	3.063980648	-1.24718	1.60288	0.993968	X	X
Tick	3.066883608	-1.24355	1.60943	X	0.072537	-0.030965	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.080040736	-1.24449	1.61414	0.990248	X	X
Vision	3.096475439	-1.24466	1.61319	0.993968	X	X
Tick	3.100270199	-1.24447	1.61393	X	0.002061	0.112345	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.112318627	-1.24552	1.60927	0.992826	X	X
Vision	3.129093821	-1.22974	1.60871	0.993968	X	X
Tick	3.133670558	-1.24541	1.61088	X	-0.030091	-0.049247	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.144980528	-1.24492	1.61043	0.992826	X	X
Tick	3.166963621	-1.24506	1.60983	X	-0.003137	-0.056554	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.177478185	-1.23733	1.60803	0.996805	X	X
Vision	3.193693442	-1.24643	1.61217	0.990248	X	X
Tick	3.200251569	-1.23512	1.60695	X	0.295474	-0.114663	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.209862478	-1.24458	1.60856	0.991586	X	X
Vision	3.226143237	-1.24492	1.61043	0.992826	X	X
Tick	3.233580752	-1.24488	1.61038	X	-0.182461	0.059462	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.258904368	-1.24643	1.61217	0.990248	X	X
Tick	3.266876491	-1.24716	1.6124	X	-0.153811	0.097763	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.275124683	-1.24305	1.60649	0.987282	X	X
Vision	3.291252207	-1.2489	1.60737	0.988813	X	X
Tick	3.300218887	-1.24958	1.60767	X	-0.14852	-0.143827	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.307413316	-1.23722	1.61047	0.998202	X	X
Vision	3.323719264	-1.24304	1.6121	0.995958	X	X
Tick	3.333582867	-1.24343	1.61164	X	0.172554	0.0933	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.356233642	-1.24807	1.60253	0.990248	X	X
Tick	3.366888873	-1.24056	1.6132	X	0.172496	0.093268	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.372441828	-1.23459	1.60597	0.987282	X	X
Tick	3.400237996	-1.2298	1.604	X	0.364977	-0.169246	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.421406384	-1.23521	1.60611	0.992826	X	X
Tick	3.433557461	-1.23445	1.6057	X	0.042892	-0.033752	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.437613063	-1.23183	1.60707	0.991586	X	X
Vision	3.453741508	-1.2387	1.60991	0.991586	X	X
Tick	3.466932064	-1.23111	1.60663	X	0.11017	0.004447	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.469969740	-1.24458	1.60856	0.991586	X	X
Vision	3.486437857	-1.24698	1.6081	0.995958	X	X
Tick	3.500231097	-1.24947	1.6084	X	-0.496347	0.05552	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.502398409	-1.24375	1.60507	0.996805	X	X
Vision	3.518904266	-1.24626	1.6047	0.992826	X	X
Tick	3.533559227	-1.24901	1.60463	X	-0.205571	-0.100772	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.535095404	-1.24317	1.60917	0.995958	X	X
Tick	3.566858983	-1.25243	1.60295	X	-0.205502	-0.100738	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.583845276	-1.23739	1.60663	0.995012	X	X
Tick	3.600239924	-1.23542	1.60679	X	0.280166	0.030379	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.600207972	-1.24433	1.60326	0.990248	X	X
Vision	3.632581826	-1.24326	1.60945	0.993968	X	X
Tick	3.633580335	-1.24263	1.60938	X	-0.150162	0.105885	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.665047791	-1.24221	1.60947	0.993968	X	X
Tick	3.666878432	-1.24269	1.60976	X	-0.045944	0.047033	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.681310179	-1.23792	1.60854	0.990248	X	X
Vision	3.697521300	-1.24394	1.6076	0.992826	X	X
Tick	3.700257466	-1.24199	1.60812	X	-0.04946	-0.046643	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.714164190	-1.24496	1.60617	0.993968	X	X
Vision	3.730039728	-1.24279	1.60752	0.995012	X	X
Tick	3.733614347	-1.24379	1.60682	X	-0.064331	-0.051618	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.746291035	-1.24646	1.6055	0.991586	X	X
Vision	3.762619645	-1.2459	1.60491	0.991586	X	X
Tick	3.766908915	-1.24644	1.60484	X	-0.111724	-0.093024	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.778776542	-1.24374	1.60852	0.995012	X	X
Vision	3.795258636	-1.23928	1.6099	0.991586	X	X
Tick	3.800222198	-1.24514	1.60726	X	-0.005378	0.040695	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.811221269	-1.24326	1.60945	0.993968	X	X
Vision	3.827384899	-1.24362	1.6067	0.997553	X	X
Tick	3.833579841	-1.24324	1.60793	X	0.052818	0.016749	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.843817563	-1.24397	1.61256	0.995958	X	X
Vision	3.860062621	-1.24133	1.60987	0.997553	X	X
Tick	3.866908758	-1.24186	1.61104	X	0.086753	0.087316	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.876329875	-1.24363	1.61108	0.995012	X	X
Vision	3.892752686	-1.24359	1.6088	0.996805	X	X
Tick	3.900247664	-1.24325	1.60993	X	-0.013478	-0.021677	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.909198594	-1.24467	1.60718	0.995958	X	X
Vision	3.925259314	-1.24124	1.61119	0.996805	X	X
Tick	3.933579514	-1.24238	1.60972	X	0.048776	0.013802	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.957552623	-1.24108	1.60865	0.991586	X	X
Tick	3.966878447	-1.24084	1.60868	X	0.077503	-0.036083	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	3.973843838	-1.24576	1.60709	0.997553	X	X
Vision	3.990037412	-1.24326	1.60945	0.993968	X	X
Tick	4.000248857	-1.244	1.60843	X	-0.039797	-0.005056	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	4.006425993	-1.23937	1.6117	0.992826	X	X
Vision	4.022704709	-1.24352	1.60618	0.991586	X	X
Tick	4.033554141	-1.24368	1.60602	X	-0.002361	-0.093792	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	4.055054000	-1.24405	1.61061	0.995958	X	X
Tick	4.066877415	-1.24409	1.61048	X	-0.015574	0.121758	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	4.071405994	-1.24349	1.60534	0.992826	X	X
Vision	4.087601879	-1.24219	1.61001	0.993968	X	X
Tick	4.100246962	-1.24247	1.60911	X	0.049339	0.053389	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	4.120039431	-1.24278	1.60723	0.995958	X	X
Tick	4.133548860	-1.24253	1.60732	X	0.016921	-0.044249	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	4.136328940	-1.24502	1.60815	0.992826	X	X
Vision	4.152628094	-1.24505	1.60473	0.988813	X	X
Tick	4.167002276	-1.24541	1.60513	X	-0.072434	-0.107306	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
Vision	4.185368792	-1.24482	1.6102	0.988813	X	X
Tick	4.200247493	-1.24518	1.61025	X	-0.021716	0.137302	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
